Country,County name,Municipality name,Locality code,Locality reference,"Population Dec 31, 2020","Land area in hectares,2020",Long,Lat
Sweden,Kalmar,Vastervik,0883TB105,Gamleby,2826,360,16.40089643,57.89834941
Sweden,Kalmar,Vastervik,0883TB106,Gunnebo,1018,160,16.53001095,57.72338688
Sweden,Kalmar,Vastervik,0883TB107,Hjorted,335,65,16.30741746,57.62139301
Sweden,Kalmar,Vastervik,0883TB109,Loftahammar,478,278,16.68341494,57.89889728
Sweden,Kalmar,Vastervik,0883TB110,Piperskarr,654,105,16.63340185,57.77888881
Sweden,Kalmar,Vastervik,0883TB111,Totebo,221,47,16.18809564,57.63041694
Sweden,Kalmar,Vastervik,0883TB113,overum,1155,167,16.31052685,57.98989048
Sweden,Kalmar,Vastervik,0883TC112,Vastervik,21472,1444,16.62711201,57.76031778
Sweden,Kalmar,Vimmerby,0884TB101,Frodinge,302,92,16.0065469,57.70106292
Sweden,Kalmar,Vimmerby,0884TB102,Gullringen,509,116,15.7134238,57.79950414
Sweden,Kalmar,Vimmerby,0884TB104,Storebro,1025,144,15.84071623,57.58708559
Sweden,Kalmar,Vimmerby,0884TB105,Sodra Vi,1162,172,15.7914096,57.73784552
Sweden,Kalmar,Vimmerby,0884TB106,Tuna,240,41,16.10549714,57.57617486
Sweden,Kalmar,Vimmerby,0884TC107,Vimmerby,8231,791,15.8523652,57.66722385
Sweden,Kalmar,Borgholm,0885TB103,Ralla,412,107,16.56962261,56.77111471
Sweden,Kalmar,Borgholm,0885TB105,Lottorp,576,439,17.01715882,57.1803072
Sweden,Kalmar,Borgholm,0885TB122,Boda,209,221,17.06206794,57.24226092
Sweden,Kalmar,Borgholm,0885TC102,Borgholm,4401,968,16.69400825,56.88400303
Sweden,Gotland,Gotland,0980TB101,Burgsvik,344,129,18.27603422,57.03343806
Sweden,Gotland,Gotland,0980TB102,Farosund,815,245,19.04844885,57.85878998
Sweden,Gotland,Gotland,0980TB103,Norra Visby,670,148,18.33407089,57.66595117
Sweden,Gotland,Gotland,0980TB104,Havdhem,255,96,18.33369665,57.16662328
Sweden,Gotland,Gotland,0980TB105,Hemse,1766,230,18.36096495,57.23255379
Sweden,Gotland,Gotland,0980TB107,Klintehamn,1541,305,18.19868993,57.38713582
Sweden,Gotland,Gotland,0980TB109,Larbro,468,87,18.78673795,57.78476747
Sweden,Gotland,Gotland,0980TB111,Romakloster,1374,294,18.44433285,57.5135483
Sweden,Gotland,Gotland,0980TB113,Slite,1481,254,18.80131357,57.71076265
Sweden,Gotland,Gotland,0980TB114,Brissund och Sjalso,416,224,18.37540387,57.70622091
Sweden,Gotland,Gotland,0980TB115,Stanga,332,125,18.46460568,57.28335998
Sweden,Gotland,Gotland,0980TB116,Tingstade,236,76,18.60423078,57.73275014
Sweden,Gotland,Gotland,0980TB117,Tofta,832,557,18.13638835,57.48972207
Sweden,Gotland,Gotland,0980TB118,Vibble,1810,370,18.21852112,57.59760147
Sweden,Gotland,Gotland,0980TB120,Vaskinde,347,45,18.41280127,57.68957785
Sweden,Gotland,Gotland,0980TB121,Vasterhejde,546,93,18.22799781,57.58604968
Sweden,Gotland,Gotland,0980TC119,Visby,24951,1453,18.31152845,57.62955702
Sweden,Blekinge,Olofstrom,1060TB101,Granum,254,59,14.60460027,56.22830641
Sweden,Blekinge,Olofstrom,1060TB102,Jamshog,1589,254,14.53065421,56.24185536
Sweden,Blekinge,Olofstrom,1060TB103,Kyrkhult,953,165,14.58895667,56.35795179
Sweden,Blekinge,Olofstrom,1060TB105,Vilshult,304,101,14.48261516,56.35334206
Sweden,Blekinge,Olofstrom,1060TC104,Olofstrom,7777,686,14.52986185,56.27732504
Sweden,Blekinge,Karlskrona,1080TB102,Drottningskar,502,224,15.55831798,56.11285098
Sweden,Blekinge,Karlskrona,1080TB103,Fridlevstad,685,110,15.53828549,56.27049806
Sweden,Blekinge,Karlskrona,1080TB104,Fagelmara,377,85,15.95011901,56.26179007
Sweden,Blekinge,Karlskrona,1080TB105,Gangletorp,584,111,15.73747601,56.16856642
Sweden,Blekinge,Karlskrona,1080TB106,Hasslo,1689,379,15.46766628,56.11201898
Sweden,Blekinge,Karlskrona,1080TB107,Holmsjo,377,120,15.54226046,56.41714041
Sweden,Blekinge,Karlskrona,1080TB108,Jamjo,2675,317,15.83652818,56.19373602
Sweden,Blekinge,Karlskrona,1080TB110,Kattilsmala,245,59,15.7337696,56.27499988
Sweden,Blekinge,Karlskrona,1080TB111,Nattraby,3319,349,15.53790529,56.19876203
Sweden,Blekinge,Karlskrona,1080TB112,Navragol,220,39,15.56880295,56.37283238
Sweden,Blekinge,Karlskrona,1080TB113,Ramdala,274,77,15.76161804,56.18186634
Sweden,Blekinge,Karlskrona,1080TB114,Rodeby,3517,375,15.60819905,56.2655101
Sweden,Blekinge,Karlskrona,1080TB115,Skavkulla och Skillingenas,881,175,15.51295078,56.18137374
Sweden,Blekinge,Karlskrona,1080TB116,Sturko,1373,687,15.68346138,56.10114431
Sweden,Blekinge,Karlskrona,1080TB117,Sjuhalla,228,67,15.55577608,56.19125509
Sweden,Blekinge,Karlskrona,1080TB118,Spjutsbygd,390,63,15.59399515,56.31492765
Sweden,Blekinge,Karlskrona,1080TB119,Torhamn,553,238,15.86215765,56.10601339
Sweden,Blekinge,Karlskrona,1080TB120,Tving,533,169,15.47033063,56.30253233
Sweden,Blekinge,Karlskrona,1080TB142,Farmanstorp och Skavkulla brygga*,212,64,15.49607042,56.17450382
Sweden,Blekinge,Karlskrona,1080TB163,Stensnaset och Trummenas,403,73,15.72916511,56.15887869
Sweden,Blekinge,Karlskrona,1080TC109,Karlskrona,36904,2138,15.62785237,56.1921091
Sweden,Blekinge,Ronneby,1081TB101,Backaryd,374,70,15.15270636,56.34500456
Sweden,Blekinge,Ronneby,1081TB102,Brakne-Hoby,1720,246,15.11613003,56.23315432
Sweden,Blekinge,Ronneby,1081TB103,Eringsboda,303,77,15.36685346,56.43987087
Sweden,Blekinge,Ronneby,1081TB104,Hallabro,244,61,15.10291478,56.38929093
Sweden,Blekinge,Ronneby,1081TB105,Johannishus,743,100,15.41947872,56.2240318
Sweden,Blekinge,Ronneby,1081TB106,Kallinge,4841,539,15.28918542,56.25019993
Sweden,Blekinge,Ronneby,1081TB107,"Bokenas, Korsanas och Kuggeboda",464,244,15.34233683,56.1462747
Sweden,Blekinge,Ronneby,1081TB108,Listerby,1023,213,15.39726582,56.19189282
Sweden,Blekinge,Ronneby,1081TB110,Ronnebyhamn,728,190,15.27491241,56.17816462
Sweden,Blekinge,Ronneby,1081TB111,Spjalko och Saxemara,471,212,15.22196525,56.16521297
Sweden,Blekinge,Ronneby,1081TC109,Ronneby,12803,811,15.28181465,56.20866373
Sweden,Blekinge,Karlshamn,1082TB101,Hallaryd,631,116,14.94554247,56.20439113
Sweden,Blekinge,Karlshamn,1082TB103,Morrum,4003,465,14.74632222,56.20336195
Sweden,Blekinge,Karlshamn,1082TB104,Svangsta,2022,243,14.77076623,56.26592579
Sweden,Blekinge,Karlshamn,1082TB105,Horsaryd och Stilleryd,336,233,14.82333994,56.17151629
Sweden,Blekinge,Karlshamn,1082TB107,aryd,318,75,15.00943032,56.20839428
Sweden,Blekinge,Karlshamn,1082TC102,Karlshamn,20228,1584,14.84277667,56.2020564
Sweden,Blekinge,Solvesborg,1083TB102,Hallevik,1525,345,14.7062721,56.01341667
Sweden,Blekinge,Solvesborg,1083TB103,Horvik,823,125,14.74635881,56.0451263
Sweden,Blekinge,Solvesborg,1083TB104,Lorby,263,88,14.69407642,56.06896639
Sweden,Blekinge,Solvesborg,1083TB105,Mjallby,1365,227,14.68869948,56.04761504
Sweden,Blekinge,Solvesborg,1083TB107,Norje,886,312,14.67806319,56.11643052
Sweden,Blekinge,Solvesborg,1083TB108,Pukavik,345,114,14.68044915,56.15967739
Sweden,Blekinge,Solvesborg,1083TB111,Ysane,218,56,14.6489453,56.08707557
Sweden,Blekinge,Solvesborg,1083TB114,Ljungaviken,364,20,14.60661104,56.05005047
Sweden,Blekinge,Solvesborg,1083TC109,Solvesborg,8832,749,14.55616956,56.04759827
Sweden,Skane,Svalov,1214TB101,Billeberga,1064,159,12.9943606,55.87809625
Sweden,Skane,Svalov,1214TB102,Kagerod,1544,179,13.08519023,56.00002062
Sweden,Skane,Svalov,1214TB103,Rostanga,927,137,13.28417578,56.00048598
Sweden,Skane,Svalov,1214TB105,Teckomatorp,1866,120,13.09253128,55.86829947
Sweden,Skane,Svalov,1214TB106,Tagarp,460,50,12.95412408,55.92435403
Sweden,Skane,Svalov,1214TC104,Svalov,4216,263,13.10365896,55.91569101
Sweden,Skane,Staffanstorp,1230TB101,Bergstromshusen,403,30,13.17387419,55.67607211
Sweden,Skane,Staffanstorp,1230TB103,Hjarup,5675,228,13.14363713,55.67018126
Sweden,Skane,Staffanstorp,1230TB104,Kyrkheddinge,250,51,13.26995047,55.64832953
Sweden,Skane,Staffanstorp,1230TB115,Nordana,328,39,13.12301425,55.62278077
Sweden,Skane,Staffanstorp,1230TC105,Staffanstorp,16854,889,13.20745144,55.63908897
Sweden,Skane,Burlov,1231TB101,Burlovs egnahem,767,30,13.09947043,55.63520878
Sweden,Skane,Burlov,1231TB102,akarp,6359,267,13.11579284,55.65475995
Sweden,Skane,Vellinge,1233TB101,Arrie,313,48,13.08009299,55.51378891
Sweden,Skane,Vellinge,1233TB102,Gessie Villastad,550,54,12.95230729,55.49885779
Sweden,Skane,Vellinge,1233TB103,Hokopinge,1370,87,13.00192489,55.49341028
Sweden,Skane,Vellinge,1233TB104,Hollviken och Ljunghusen,15598,1288,12.95972426,55.41025417
Sweden,Skane,Vellinge,1233TB107,Skanor med Falsterbo,7452,589,12.84296646,55.40200826
Sweden,Skane,Vellinge,1233TB109,Vastra Ingelstad,1034,99,13.11207153,55.49621608
Sweden,Skane,Vellinge,1233TB110,ostra Grevie,858,103,13.13362203,55.47328494
Sweden,Skane,Vellinge,1233TC108,Vellinge,7075,398,13.01747344,55.46685988
Sweden,Skane,ostra Goinge,1256TB102,Glimakra,1550,208,14.13576538,56.30440251
Sweden,Skane,ostra Goinge,1256TB103,Hanaskog,1483,144,14.09174791,56.15876044
Sweden,Skane,ostra Goinge,1256TB104,Hjarsas,208,28,14.14707528,56.20785675
Sweden,Skane,ostra Goinge,1256TB105,Immeln,308,116,14.2481557,56.20922146
Sweden,Skane,ostra Goinge,1256TB106,Knislinge,3382,294,14.08501224,56.1959628
Sweden,Skane,ostra Goinge,1256TB107,Sibbhult,1408,158,14.19948044,56.26950858
Sweden,Skane,ostra Goinge,1256TC101,Broby,3561,408,14.07647231,56.25718541
Sweden,Skane,orkelljunga,1257TB101,Eket,434,102,13.19426121,56.24902152
Sweden,Skane,orkelljunga,1257TB102,Skanes-Fagerhult,963,230,13.47032135,56.3735376
Sweden,Skane,orkelljunga,1257TB103,asljunga,798,177,13.36398077,56.31067279
Sweden,Skane,orkelljunga,1257TC104,orkelljunga,5534,868,13.29422145,56.28554312
Sweden,Skane,Bjuv,1260TB103,Ekeby,3369,433,12.96742351,56.0003071
Sweden,Skane,Bjuv,1260TB104,Gunnarstorp,386,42,12.92334841,56.10193556
Sweden,Skane,Bjuv,1260TC102,Bjuv,10911,954,12.95169627,56.06851419
Sweden,Skane,Kavlinge,1261TB101,Jaravallen,250,30,12.9507455,55.79165534
Sweden,Skane,Kavlinge,1261TB102,Barseback,983,64,12.95773999,55.77158695
Sweden,Skane,Kavlinge,1261TB103,Barsebackshamn,498,53,12.90857025,55.75908563
Sweden,Skane,Kavlinge,1261TB104,Dosjebro,936,71,13.02639684,55.82024884
Sweden,Skane,Kavlinge,1261TB105,Furulund,4669,288,13.09069284,55.77274872
Sweden,Skane,Kavlinge,1261TB106,Hofterup,3986,463,12.97872318,55.80429287
Sweden,Skane,Kavlinge,1261TB108,Lilla Harrie,383,47,13.20468947,55.7909447
Sweden,Skane,Kavlinge,1261TB109,Loddekopinge,6707,413,13.00694305,55.76143806
Sweden,Skane,Kavlinge,1261TB110,Sandskogen,730,73,12.98165602,55.76026305
Sweden,Skane,Kavlinge,1261TB111,Vastra Karaby,273,62,13.0483649,55.80951256
Sweden,Skane,Kavlinge,1261TC107,Kavlinge,10030,491,13.11397064,55.79610584
Sweden,Skane,Lomma,1262TB101,Bjarred,9916,510,13.03181095,55.71683554
Sweden,Skane,Lomma,1262TB102,Fladie,244,38,13.06915108,55.72617373
Sweden,Skane,Lomma,1262TC103,Lomma,13772,584,13.07642486,55.67430132
Sweden,Skane,Svedala,1263TB101,Bara,4310,208,13.17636793,55.58088298
Sweden,Skane,Svedala,1263TB102,Holmeja,258,31,13.27307761,55.55408282
Sweden,Skane,Svedala,1263TB103,Klagerup,2278,114,13.2484546,55.59612853
Sweden,Skane,Svedala,1263TC105,Svedala,12918,795,13.23590855,55.51171773
Sweden,Skane,Skurup,1264TB101,Abbekas,851,161,13.59632512,55.39800629
Sweden,Skane,Skurup,1264TB102,Rydsgard,1411,155,13.59177617,55.47641541
Sweden,Skane,Skurup,1264TB103,Skivarp,1360,160,13.56674992,55.42613209
Sweden,Skane,Skurup,1264TC104,Skurup,8626,615,13.50303519,55.48925256
Sweden,Skane,Sjobo,1265TB101,Karups sommarby,396,81,13.6385258,55.59245995
Sweden,Skane,Sjobo,1265TB102,Bjarsjolagard,399,71,13.68749997,55.72246379
Sweden,Skane,Sjobo,1265TB103,Blentarp,1523,253,13.5910875,55.57784256
Sweden,Skane,Sjobo,1265TB104,Lovestad,671,111,13.89184728,55.65325835
Sweden,Skane,Sjobo,1265TB107,Sovde,369,75,13.66415293,55.58814168
Sweden,Skane,Sjobo,1265TB108,Vollsjo,843,148,13.78680246,55.69933996
Sweden,Skane,Sjobo,1265TB109,asperod,262,36,13.91634894,55.60941028
Sweden,Skane,Sjobo,1265TB119,"Humlamaden och Hemmestorps bjorke, boke och fure",200,63,13.53008803,55.61637528
Sweden,Skane,Sjobo,1265TC105,Sjobo,8478,782,13.68533478,55.63133638
Sweden,Skane,Horby,1266TB103,Osbyholm,307,44,13.6100061,55.84874173
Sweden,Skane,Horby,1266TB104,onnekop,209,57,13.87332332,55.78836332
Sweden,Skane,Horby,1266TC101,Horby,7692,585,13.66232292,55.84681396
Sweden,Skane,Hoor,1267TB101,Jularp och Sjunnerup,336,147,13.55255658,55.96479228
Sweden,Skane,Hoor,1267TB105,Norra Rorum,230,49,13.5091735,56.02130284
Sweden,Skane,Hoor,1267TB107,Snogerod,226,35,13.49506481,55.83573824
Sweden,Skane,Hoor,1267TB109,Tjornarp,896,274,13.62920032,55.99614051
Sweden,Skane,Hoor,1267TC103,Hoor,12976,1664,13.54678248,55.92388133
Sweden,Skane,Tomelilla,1270TB101,Brosarp,742,97,14.10299477,55.72428593
Sweden,Skane,Tomelilla,1270TB102,Lunnarp,326,53,14.04390197,55.54351539
Sweden,Skane,Tomelilla,1270TB103,Onslunda,509,58,14.05187173,55.59814447
Sweden,Skane,Tomelilla,1270TB104,Skane-Tranas,248,73,13.99414349,55.61462572
Sweden,Skane,Tomelilla,1270TB105,Smedstorp,385,84,14.11505963,55.55087667
Sweden,Skane,Tomelilla,1270TB106,Spjutstorp,202,40,14.00342288,55.58191388
Sweden,Skane,Tomelilla,1270TC107,Tomelilla,7239,654,13.94833009,55.55101452
Sweden,Skane,Bromolla,1272TB103,Gualov,512,94,14.42137354,56.04742849
Sweden,Skane,Bromolla,1272TB104,Nymolla,273,161,14.47274585,56.04016865
Sweden,Skane,Bromolla,1272TB105,Nasum,1314,249,14.4908047,56.17689613
Sweden,Skane,Bromolla,1272TB106,Valje,1069,165,14.53253369,56.05443223
Sweden,Skane,Bromolla,1272TC101,Bromolla,8092,636,14.47290248,56.07891291
Sweden,Skane,Osby,1273TB102,Killeberg,631,118,14.09489884,56.47440088
Sweden,Skane,Osby,1273TB103,Lonsboda,1946,269,14.31468065,56.3977832
Sweden,Skane,Osby,1273TC104,Osby,7758,935,13.99735771,56.37956111
Sweden,Skane,Perstorp,1275TC101,Perstorp,6091,572,13.39695224,56.13598405
Sweden,Skane,Klippan,1276TB102,Klippans bruk,364,59,13.14779745,56.11869143
Sweden,Skane,Klippan,1276TB103,Ljungbyhed,2192,356,13.23046594,56.07283272
Sweden,Skane,Klippan,1276TB105,ostra Ljungby,1876,225,13.05643872,56.19428454
Sweden,Skane,Klippan,1276TC101,Klippan,8874,546,13.15454313,56.13538666
Sweden,Skane,astorp,1277TB101,Bjornas,873,98,12.96375206,56.12465043
Sweden,Skane,astorp,1277TB102,Hyllinge,2421,181,12.86189181,56.10397519
Sweden,Skane,astorp,1277TB103,Kvidinge,1972,186,13.05817507,56.13349971
Sweden,Skane,astorp,1277TC104,astorp,9703,686,12.93353877,56.13644293
Sweden,Skane,Bastad,1278TB102,Forslov,2306,238,12.81941792,56.35015807
Sweden,Skane,Bastad,1278TB103,Grevie,979,194,12.78706981,56.38468997
Sweden,Skane,Bastad,1278TB104,Torekov,1091,443,12.62985266,56.42391569
Sweden,Skane,Bastad,1278TB105,Vastra Karup,594,152,12.7331384,56.40622251
Sweden,Skane,Bastad,1278TB106,ostra Karup,896,182,12.91374019,56.42874265
Sweden,Skane,Bastad,1278TC101,Bastad,5704,821,12.85543932,56.4272651
Sweden,Skane,Malmo,1280TB101,Bunkeflostrand,15212,502,12.91923374,55.54055077
Sweden,Skane,Malmo,1280TB107,Oxie,13575,564,13.09763211,55.5407363
Sweden,Skane,Malmo,1280TB108,Skumparp,245,23,12.96336998,55.53702214
Sweden,Skane,Malmo,1280TB111,Tygelsjo,3603,185,12.99701688,55.52072628
Sweden,Skane,Malmo,1280TB112,Vintrie,791,63,12.95930014,55.55413244
Sweden,Skane,Malmo,1280TC106,Malmo,325069,7833,13.01234375,55.59681538
Sweden,Skane,Lund,1281TB101,Dalby,6838,379,13.35928945,55.66516544
Sweden,Skane,Lund,1281TB102,Genarp,3110,201,13.39491372,55.59895377
Sweden,Skane,Lund,1281TB103,Torna Hallestad,747,84,13.41454937,55.67681599
Sweden,Skane,Lund,1281TB106,Revingeby,532,63,13.46460701,55.72584399
Sweden,Skane,Lund,1281TB107,Stangby,2013,99,13.1973219,55.75046919
Sweden,Skane,Lund,1281TB108,Sodra Sandby,6573,451,13.34706947,55.72006018
Sweden,Skane,Lund,1281TB109,Vallkarra,421,45,13.17321889,55.73964377
Sweden,Skane,Lund,1281TB110,Veberod,5575,403,13.49723579,55.62934536
Sweden,Skane,Lund,1281TC105,Lund,94393,2637,13.19971745,55.7079053
Sweden,Skane,Landskrona,1282TB101,Tuna,353,161,12.67240077,55.9098241
Sweden,Skane,Landskrona,1282TB102,Annelov,449,76,13.0216952,55.8335188
Sweden,Skane,Landskrona,1282TB103,Asmundtorp,1646,118,12.94840007,55.88513787
Sweden,Skane,Landskrona,1282TB104,Glumslov,2253,131,12.80772816,55.94264908
Sweden,Skane,Landskrona,1282TB105,Haljarp,3713,230,12.913273,55.85351016
Sweden,Skane,Landskrona,1282TB106,Harslov,410,39,12.87140726,55.93190701
Sweden,Skane,Landskrona,1282TB107,Kvarlov,253,48,12.99173766,55.8380043
Sweden,Skane,Landskrona,1282TB109,Saxtorpsskogen,1245,203,12.93385953,55.83270891
Sweden,Skane,Landskrona,1282TC108,Landskrona,33466,1381,12.84470876,55.8817306
Sweden,Skane,Helsingborg,1283TB101,Fleninge,226,61,12.78996606,56.10862248
Sweden,Skane,Helsingborg,1283TB102,Allerum,742,95,12.69215207,56.11910108
Sweden,Skane,Helsingborg,1283TB104,Domsten,611,50,12.60736444,56.11914189
Sweden,Skane,Helsingborg,1283TB105,Gantofta,1506,105,12.80223623,55.9889701
Sweden,Skane,Helsingborg,1283TB106,Hasslarp,585,60,12.8126234,56.13408969
Sweden,Skane,Helsingborg,1283TB108,Hittarp,4628,239,12.65053714,56.09254892
Sweden,Skane,Helsingborg,1283TB109,Kattarp,774,77,12.7810791,56.14187259
Sweden,Skane,Helsingborg,1283TB110,Morarp,1946,128,12.87503575,56.05797669
Sweden,Skane,Helsingborg,1283TB111,Paarp,5883,433,12.79666082,56.02006115
Sweden,Skane,Helsingborg,1283TB112,Rydeback,6480,299,12.77467206,55.96553156
Sweden,Skane,Helsingborg,1283TB113,Tanga och Rogle,242,69,12.77523587,56.19519016
Sweden,Skane,Helsingborg,1283TB114,Utvalinge,236,33,12.78508566,56.21453504
Sweden,Skane,Helsingborg,1283TB115,Vallakra,787,127,12.82900441,55.9591392
Sweden,Skane,Helsingborg,1283TB116,odakra,5807,345,12.75320438,56.10008049
Sweden,Skane,Helsingborg,1283TC107,Helsingborg,113828,4095,12.72123938,56.03910435
Sweden,Skane,Hoganas,1284TB101,Farhult,352,101,12.71841574,56.22192781
Sweden,Skane,Hoganas,1284TB102,Arild,735,327,12.59052295,56.26413748
Sweden,Skane,Hoganas,1284TB104,Ingelstrade,254,44,12.63336409,56.18585843
Sweden,Skane,Hoganas,1284TB105,Jonstorp,2130,196,12.67458678,56.23547266
Sweden,Skane,Hoganas,1284TB107,Mjohult,305,43,12.678292,56.17696375
Sweden,Skane,Hoganas,1284TB108,Molle,575,85,12.49553188,56.28437321
Sweden,Skane,Hoganas,1284TB109,Viken,4606,303,12.58053672,56.14979304
Sweden,Skane,Hoganas,1284TC103,Hoganas,16001,1105,12.55060967,56.2086988
Sweden,Skane,Eslov,1285TB101,Billinge,459,80,13.32519944,55.96784727
Sweden,Skane,Eslov,1285TB103,Flyinge,1012,96,13.36642517,55.75436308
Sweden,Skane,Eslov,1285TB104,Gardstanga,386,47,13.31218724,55.76233231
Sweden,Skane,Eslov,1285TB105,Harlosa,840,85,13.5256916,55.71804635
Sweden,Skane,Eslov,1285TB106,Hurva,391,64,13.43899686,55.79369768
Sweden,Skane,Eslov,1285TB107,Kungshult,394,47,13.41255781,55.85435178
Sweden,Skane,Eslov,1285TB108,Loberod,1287,139,13.53467912,55.77632524
Sweden,Skane,Eslov,1285TB109,Marieholm,1741,144,13.16572151,55.86311519
Sweden,Skane,Eslov,1285TB110,Stehag,1332,137,13.39716208,55.89837063
Sweden,Skane,Eslov,1285TB112,ortofta,287,93,13.25539453,55.78317172
Sweden,Skane,Eslov,1285TB113,Vaggarp,253,30,13.24202736,55.7856464
Sweden,Skane,Eslov,1285TC102,Eslov,19794,953,13.29903673,55.84040234
Sweden,Skane,Ystad,1286TB101,Rynge och Vallosa,226,116,13.63925777,55.46113198
Sweden,Skane,Ystad,1286TB102,Glemmingebro,424,55,14.01967928,55.45230469
Sweden,Skane,Ystad,1286TB103,Hedeskoga,252,20,13.79839154,55.45194262
Sweden,Skane,Ystad,1286TB104,Kopingebro,1265,115,13.93317462,55.45566369
Sweden,Skane,Ystad,1286TB105,Loderup,628,89,14.11324174,55.43631058
Sweden,Skane,Ystad,1286TB106,Nybrostrand,1338,145,13.94246141,55.43543982
Sweden,Skane,Ystad,1286TB107,Stora Herrestad,315,55,13.87388808,55.47415927
Sweden,Skane,Ystad,1286TB108,Svarte,1005,96,13.71401297,55.43168537
Sweden,Skane,Ystad,1286TB109,Sovestad,366,52,13.79742094,55.50135715
Sweden,Skane,Ystad,1286TB121,"Trunnerup, Bleckstorp och Rogla*",204,113,13.63488417,55.50807384
Sweden,Skane,Ystad,1286TC110,Ystad,20195,1099,13.83339744,55.43772852
Sweden,Skane,Trelleborg,1287TB101,Alstad,350,56,13.20282432,55.4502935
Sweden,Skane,Trelleborg,1287TB102,Anderslov,1958,135,13.31748621,55.4387809
Sweden,Skane,Trelleborg,1287TB103,Beddingestrand,1561,387,13.44563151,55.36960119
Sweden,Skane,Trelleborg,1287TB105,Klagstorp,599,104,13.34591623,55.39237732
Sweden,Skane,Trelleborg,1287TB106,Kurland,626,40,13.0863476,55.37685719
Sweden,Skane,Trelleborg,1287TB108,Skegrie,1650,113,13.08337407,55.40578149
Sweden,Skane,Trelleborg,1287TB109,Smygehamn,1287,131,13.36761369,55.34709278
Sweden,Skane,Trelleborg,1287TB111,Vastra Tommarp,418,33,13.10260667,55.39829513
Sweden,Skane,Trelleborg,1287TC110,Trelleborg,30808,1622,13.21226019,55.36816056
Sweden,Skane,Kristianstad,1290TB101,Arkelstorp,791,152,14.29185437,56.16855219
Sweden,Skane,Kristianstad,1290TB102,Balsby,514,69,14.21397318,56.07644283
Sweden,Skane,Kristianstad,1290TB103,Backaskog,317,43,14.33396256,56.0451479
Sweden,Skane,Kristianstad,1290TB104,Degeberga,1328,215,14.09079572,55.83015214
Sweden,Skane,Kristianstad,1290TB105,Everod,925,166,14.11259433,55.89399079
Sweden,Skane,Kristianstad,1290TB106,Fjalkinge,1860,191,14.27655439,56.04152625
Sweden,Skane,Kristianstad,1290TB107,Farlov,1550,205,14.08573843,56.06450366
Sweden,Skane,Kristianstad,1290TB108,Gards Kopinge,920,117,14.15373761,55.94276903
Sweden,Skane,Kristianstad,1290TB109,Hammar,3556,242,14.2054485,56.02442319
Sweden,Skane,Kristianstad,1290TB111,Huarod,267,85,13.97231454,55.84275401
Sweden,Skane,Kristianstad,1290TB113,Linderod,471,99,13.8205245,55.93017875
Sweden,Skane,Kristianstad,1290TB115,Nyehusen och Furuboda,310,269,14.21927597,55.84057122
Sweden,Skane,Kristianstad,1290TB117,Rinkaby,749,126,14.27132092,55.98750962
Sweden,Skane,Kristianstad,1290TB118,Tollarp,3449,437,13.98544075,55.93628033
Sweden,Skane,Kristianstad,1290TB120,Vanneberga,218,64,14.3516687,55.99912243
Sweden,Skane,Kristianstad,1290TB121,Viby,1204,182,14.22646966,56.01644529
Sweden,Skane,Kristianstad,1290TB123,Vittskovle,239,61,14.1492321,55.85723858
Sweden,Skane,Kristianstad,1290TB124,Vanga,259,111,14.37472327,56.16985671
Sweden,Skane,Kristianstad,1290TB125,Yngsjo,717,323,14.24288685,55.88066443
Sweden,Skane,Kristianstad,1290TB126,ahus,10487,1189,14.29698015,55.92684348
Sweden,Skane,Kristianstad,1290TB127,onnestad,1442,222,14.02395489,56.05118296
Sweden,Skane,Kristianstad,1290TB128,osterslov,475,68,14.24555016,56.09684025
Sweden,Skane,Kristianstad,1290TB129,ostra Sonnarslov,265,69,14.01389592,55.88734377
Sweden,Skane,Kristianstad,1290TB130,Bjarlov,242,69,14.087172,56.11210714
Sweden,Skane,Kristianstad,1290TB168,Skepparslov,201,58,14.05502272,56.02312541
Sweden,Skane,Kristianstad,1290TC112,Kristianstad,41299,2155,14.12559973,56.02299927
Sweden,Skane,Simrishamn,1291TB101,Baskemolla,322,75,14.31023757,55.59223109
Sweden,Skane,Simrishamn,1291TB102,Borrby,949,103,14.17956486,55.45581188
Sweden,Skane,Simrishamn,1291TB103,Brantevik,353,86,14.34430764,55.51833834
Sweden,Skane,Simrishamn,1291TB104,Garsnas,1110,117,14.18475396,55.54847076
Sweden,Skane,Simrishamn,1291TB105,Hammenhog,926,131,14.15576828,55.50302555
Sweden,Skane,Simrishamn,1291TB106,Kivik,885,191,14.22094343,55.68409652
Sweden,Skane,Simrishamn,1291TB107,Sankt Olof,690,112,14.12662853,55.6417724
Sweden,Skane,Simrishamn,1291TB110,Skillinge,964,283,14.26014437,55.45659218
Sweden,Skane,Simrishamn,1291TB111,Vik,352,97,14.28033977,55.61239195
Sweden,Skane,Simrishamn,1291TB112,Vitaby,344,121,14.15032756,55.67757523
Sweden,Skane,Simrishamn,1291TB113,ostra Tommarp,281,71,14.23548014,55.53537339
Sweden,Skane,Simrishamn,1291TB114,ostra Vemmerlov,222,74,14.2307477,55.58659691
Sweden,Skane,Simrishamn,1291TC109,Simrishamn,6844,486,14.33495515,55.54950575
Sweden,Skane,angelholm,1292TB101,Hjarnarp,1202,216,12.92165363,56.31995997
Sweden,Skane,angelholm,1292TB103,Lerbackshult och Tullstorp,619,151,12.97925218,56.33220393
